timestamp,open,high,low,close,volume
2025-05-09 13:25:00,248.6250,248.7600,248.3400,248.4000,13756
2025-05-09 13:20:00,248.6145,248.6800,248.0300,248.5900,44847
2025-05-09 13:15:00,248.0400,248.5600,248.0400,248.5400,13799
2025-05-09 13:10:00,248.1300,248.2900,248.0400,248.0400,9652
2025-05-09 13:05:00,248.1400,248.1400,247.8500,247.9700,16638
2025-05-09 13:00:00,248.1050,248.3486,248.0400,248.1740,17923
2025-05-09 12:55:00,248.2400,248.3820,248.0200,248.1050,16984
2025-05-09 12:50:00,248.2000,248.2850,248.0910,248.2850,12205
2025-05-09 12:45:00,248.4300,248.4600,248.0950,248.1450,16189
2025-05-09 12:40:00,248.8300,248.8800,248.4700,248.4750,12651
2025-05-09 12:35:00,248.7400,249.0600,248.6900,248.8100,21212
2025-05-09 12:30:00,248.6799,248.8400,248.4900,248.7000,18349
2025-05-09 12:25:00,249.0971,249.1000,248.7300,248.7300,17939
2025-05-09 12:20:00,249.2900,249.4600,249.0450,249.0726,17118
2025-05-09 12:15:00,249.3600,249.4150,249.1400,249.2000,19752
2025-05-09 12:10:00,249.2200,249.3400,248.9331,249.3200,22227
2025-05-09 12:05:00,249.1100,249.4000,249.0200,249.1600,16846
2025-05-09 12:00:00,249.8796,249.9300,249.0600,249.0600,28159
2025-05-09 11:55:00,249.7000,249.9300,249.6500,249.9300,11109
2025-05-09 11:50:00,249.9700,249.9800,249.6500,249.6500,14533
2025-05-09 11:45:00,249.7350,250.0000,249.6650,249.7900,39311
2025-05-09 11:40:00,249.4000,249.7100,249.3200,249.6300,31923
2025-05-09 11:35:00,249.2500,249.5600,249.2050,249.4000,21775
2025-05-09 11:30:00,249.0800,249.1900,248.5200,249.1700,24723
2025-05-09 11:25:00,248.7800,249.1550,248.7200,249.0850,27474
2025-05-09 11:20:00,248.9550,248.9550,248.5800,248.7150,22688
2025-05-09 11:15:00,248.9200,249.2600,248.7250,248.9600,22632
2025-05-09 11:10:00,249.2825,249.3250,248.8600,248.9200,39069
2025-05-09 11:05:00,249.2800,249.3750,249.1800,249.2400,26741
2025-05-09 11:00:00,249.2450,249.3300,249.0100,249.3300,24465
2025-05-09 10:55:00,249.0100,249.3400,248.9400,249.2450,25130
2025-05-09 10:50:00,249.1000,249.2300,248.7600,248.9450,25441
