timestamp,open,high,low,close,volume
2025-05-09 19:55:00,299.1300,299.3500,299.0100,299.3000,43923
2025-05-09 19:50:00,299.2100,299.2100,299.1000,299.1200,16021
2025-05-09 19:45:00,299.2000,299.3000,299.1551,299.1600,24938
2025-05-09 19:40:00,299.2200,299.2400,299.0600,299.2000,16695
2025-05-09 19:35:00,299.2000,299.2500,299.0900,299.2200,12705
2025-05-09 19:30:00,298.9100,299.2500,298.9100,299.1400,15058
2025-05-09 19:25:00,298.8400,299.0000,298.8000,298.8900,11135
2025-05-09 19:20:00,299.0200,299.1500,298.8000,298.8400,21571
2025-05-09 19:15:00,298.9650,299.0500,298.9200,299.0200,15849
2025-05-09 19:10:00,298.9700,298.9900,298.9300,298.9800,7295
2025-05-09 19:05:00,298.9850,299.0000,298.9200,298.9700,5998
2025-05-09 19:00:00,298.9400,299.0000,298.9200,298.9900,7494
2025-05-09 18:55:00,298.8800,298.9900,298.8100,298.9200,7083
2025-05-09 18:50:00,298.9400,298.9600,298.8200,298.8600,9652
2025-05-09 18:45:00,298.9000,298.9900,298.9000,298.9400,13070
2025-05-09 18:40:00,298.9200,299.0000,298.8635,298.9800,10601
2025-05-09 18:35:00,298.8000,299.0000,298.8000,298.9500,15758
2025-05-09 18:30:00,298.9400,299.0000,298.8000,298.8500,18102
2025-05-09 18:25:00,298.7700,298.9700,298.7500,298.9100,13596
2025-05-09 18:20:00,298.7000,298.7800,298.6900,298.7500,11422
2025-05-09 18:15:00,298.7100,298.7295,298.6500,298.7000,8769
2025-05-09 18:10:00,298.5650,298.7300,298.5300,298.7300,5327
2025-05-09 18:05:00,298.7500,298.7700,298.5000,298.5900,9360
2025-05-09 18:00:00,298.6500,298.7800,298.5800,298.7500,5754
2025-05-09 17:55:00,298.4350,298.7000,298.4000,298.5900,12754
2025-05-09 17:50:00,298.5450,298.5800,298.3500,298.4600,10433
2025-05-09 17:45:00,298.6100,298.7000,298.4100,298.5800,10912
2025-05-09 17:40:00,298.7300,298.8700,298.5200,298.5200,8512
2025-05-09 17:35:00,298.8100,298.9300,298.4600,298.7100,18040
2025-05-09 17:30:00,298.6000,298.9400,298.5000,298.8200,23816
2025-05-09 17:25:00,298.8600,298.8650,298.5000,298.5000,26473
2025-05-09 17:20:00,298.8000,298.9700,298.2600,298.8698,32470
2025-05-09 17:15:00,298.8000,298.9500,298.7700,298.8300,18125
2025-05-09 17:10:00,298.9800,299.0500,298.2600,298.8300,90467
2025-05-09 17:05:00,298.6000,316.1889,298.5400,298.9650,41388
2025-05-09 17:00:00,298.6000,309.1025,288.2919,298.5427,36011
2025-05-09 16:55:00,298.4600,316.1889,298.2800,298.5900,38446
2025-05-09 16:50:00,298.4400,315.4237,298.2600,298.4400,23612
2025-05-09 16:45:00,298.2800,298.5700,298.2800,298.4000,27538
2025-05-09 16:40:00,298.3500,298.5800,298.2000,298.3150,25426
2025-05-09 16:35:00,298.3500,298.4200,298.2200,298.3600,24305
2025-05-09 16:30:00,298.5500,298.6100,298.3000,298.3101,23804
2025-05-09 16:25:00,298.4900,298.6600,298.2600,298.5795,510035
2025-05-09 16:20:00,298.5500,298.7300,298.2822,298.4900,46505
2025-05-09 16:15:00,298.3600,298.7500,298.2600,298.7300,477804
2025-05-09 16:10:00,298.0800,298.4800,298.0200,298.3500,62167
2025-05-09 16:05:00,298.4000,298.7500,297.7700,298.0800,110031
2025-05-09 16:00:00,298.2700,298.4900,298.0000,298.4300,7745907
2025-05-09 15:55:00,299.0800,299.0800,297.8800,298.1017,2422397
2025-05-09 15:50:00,298.4200,299.6200,298.2000,299.1300,1342496
2025-05-09 15:45:00,299.4700,299.5000,298.0600,298.3600,1182486
2025-05-09 15:40:00,298.2600,299.4700,298.2000,299.4599,1358855
2025-05-09 15:35:00,297.8250,298.3273,297.7700,298.2450,801051
2025-05-09 15:30:00,297.8000,298.1200,296.8500,297.8200,1157984
2025-05-09 15:25:00,298.3500,298.4600,297.6600,297.8100,684251
2025-05-09 15:20:00,298.5400,298.8700,297.9200,298.3400,739369
2025-05-09 15:15:00,298.5600,298.7852,297.8100,298.5400,934714
2025-05-09 15:10:00,298.6400,298.7000,297.9000,298.5600,833767
2025-05-09 15:05:00,297.6695,298.7600,297.5800,298.6250,1054489
2025-05-09 15:00:00,297.1300,297.7600,296.7400,297.6100,782765
2025-05-09 14:55:00,297.1300,297.4400,296.9600,297.1300,533350
2025-05-09 14:50:00,297.3300,297.4700,296.7600,297.1300,618781
2025-05-09 14:45:00,296.6250,297.6000,296.5200,297.3022,930961
2025-05-09 14:40:00,297.5750,297.6200,296.5100,296.6200,917526
2025-05-09 14:35:00,298.4800,298.5800,297.2000,297.6000,1011070
2025-05-09 14:30:00,298.4522,298.9699,298.2815,298.4771,580651
2025-05-09 14:25:00,298.8350,299.1800,298.3000,298.4550,603469
2025-05-09 14:20:00,298.9100,299.0500,297.9200,298.8117,912592
2025-05-09 14:15:00,300.1000,300.2500,298.4000,298.8722,948561
2025-05-09 14:10:00,300.0300,300.2699,299.7300,300.0800,542352
2025-05-09 14:05:00,299.6800,300.6499,299.2701,299.9843,859407
2025-05-09 14:00:00,300.9900,301.1100,299.5900,299.7164,983076
2025-05-09 13:55:00,300.3100,301.0600,299.9000,301.0292,947810
2025-05-09 13:50:00,300.6775,300.7300,299.5500,300.2600,1204155
2025-05-09 13:45:00,299.7500,300.8300,299.5000,300.6500,1667885
2025-05-09 13:40:00,298.7500,299.7600,298.5000,299.7000,1291513
2025-05-09 13:35:00,298.0300,299.0000,298.0000,298.7400,1029765
2025-05-09 13:30:00,297.9600,298.0900,297.5100,298.0300,383069
2025-05-09 13:25:00,298.0000,298.3500,297.6900,297.9000,503429
2025-05-09 13:20:00,297.9300,298.4000,296.9000,297.9601,839681
2025-05-09 13:15:00,297.2950,298.1500,297.2600,297.9489,561893
2025-05-09 13:10:00,297.6400,298.4199,297.2000,297.3022,963719
2025-05-09 13:05:00,297.4400,297.6500,290.1700,297.5801,547175
2025-05-09 13:00:00,297.0301,297.5900,296.9000,297.3367,396254
2025-05-09 12:55:00,297.9100,298.0999,296.9000,297.0150,693926
2025-05-09 12:50:00,297.7700,298.2491,297.4800,297.9096,854099
2025-05-09 12:45:00,297.9350,298.6000,297.3100,297.8100,897652
