timestamp,open,high,low,close,volume
2025-05-09 19:55:00,116.3900,116.4000,116.3400,116.3898,44709
2025-05-09 19:50:00,116.3697,116.4000,116.3400,116.3750,33918
2025-05-09 19:45:00,116.3900,116.3900,116.3500,116.3700,18095
2025-05-09 19:40:00,116.3803,116.4000,116.3700,116.3850,16474
2025-05-09 19:35:00,116.3700,116.4000,116.3600,116.3798,22504
2025-05-09 19:30:00,116.3900,116.4100,116.3500,116.3800,11683
2025-05-09 19:25:00,116.3898,116.4000,116.3800,116.3900,7738
2025-05-09 19:20:00,116.3800,116.3900,116.3700,116.3850,10823
2025-05-09 19:15:00,116.3888,116.4000,116.3600,116.3900,7231
2025-05-09 19:10:00,116.3800,116.4000,116.3800,116.3850,6594
2025-05-09 19:05:00,116.3600,116.4000,116.3500,116.3900,28134
2025-05-09 19:00:00,116.3700,116.3700,116.3500,116.3600,3844
2025-05-09 18:55:00,116.4000,116.4100,116.3500,116.3600,10126
2025-05-09 18:50:00,116.3700,116.4100,116.3700,116.4000,10418
2025-05-09 18:45:00,116.3900,116.4000,116.3600,116.3700,8956
2025-05-09 18:40:00,116.3700,116.4000,116.3700,116.3800,5959
2025-05-09 18:35:00,116.3700,116.4300,116.3600,116.3900,9989
2025-05-09 18:30:00,116.3700,116.3900,116.3500,116.3799,13815
2025-05-09 18:25:00,116.3600,116.3800,116.3500,116.3700,3334
2025-05-09 18:20:00,116.3800,116.3800,116.3500,116.3600,5330
2025-05-09 18:15:00,116.3400,116.3800,116.3300,116.3800,6118
2025-05-09 18:10:00,116.3500,116.3600,116.3300,116.3494,9040
2025-05-09 18:05:00,116.3900,116.3900,116.3300,116.3499,11335
2025-05-09 18:00:00,116.3750,116.3900,116.3600,116.3801,14853
2025-05-09 17:55:00,116.3800,116.3900,116.3600,116.3800,15793
2025-05-09 17:50:00,116.3800,116.3900,116.3500,116.3799,10852
2025-05-09 17:45:00,116.3897,116.3900,116.3400,116.3897,6892
2025-05-09 17:40:00,116.3899,116.4300,116.3500,116.3900,16109
2025-05-09 17:35:00,116.4000,116.4100,116.3700,116.3897,7634
2025-05-09 17:30:00,116.3500,116.4300,116.3400,116.4100,26002
2025-05-09 17:25:00,116.3393,116.3700,116.3000,116.3400,15292
2025-05-09 17:20:00,116.3600,116.6500,116.3000,116.3300,117024
2025-05-09 17:15:00,116.3800,116.3900,116.3400,116.3550,20116
2025-05-09 17:10:00,116.4000,116.6500,116.3700,116.3800,343743
2025-05-09 17:05:00,116.3998,124.1852,110.2857,116.3900,21759
2025-05-09 17:00:00,116.3900,124.1852,108.5183,116.3998,16676
2025-05-09 16:55:00,116.4000,122.4893,110.2520,116.3600,46646
2025-05-09 16:50:00,116.3700,122.5411,109.0385,116.3900,64620
2025-05-09 16:45:00,116.4110,123.6893,113.7915,116.3400,46523
2025-05-09 16:40:00,116.4499,116.4500,116.4100,116.4200,24383
2025-05-09 16:35:00,116.4500,116.4800,116.3800,116.4500,48622
2025-05-09 16:30:00,116.4200,116.4500,116.4100,116.4499,23285
2025-05-09 16:25:00,116.4000,116.6500,116.4000,116.4199,43399
2025-05-09 16:20:00,116.4450,116.4800,116.4000,116.4000,36809
2025-05-09 16:15:00,116.6500,116.6500,116.4100,116.4450,673088
2025-05-09 16:10:00,116.4200,116.6500,116.3900,116.4200,335807
2025-05-09 16:05:00,116.5400,116.6500,116.3800,116.4200,142532
2025-05-09 16:00:00,116.6100,116.6500,116.5100,116.5500,15449255
2025-05-09 15:55:00,116.7300,116.7300,116.5700,116.6100,4064632
2025-05-09 15:50:00,116.6400,116.8650,116.6200,116.7304,2103686
2025-05-09 15:45:00,116.7300,116.7550,116.5000,116.6251,1503157
2025-05-09 15:40:00,116.6350,116.7599,116.6200,116.7350,1332944
2025-05-09 15:35:00,116.6200,116.6950,116.5600,116.6350,866424
2025-05-09 15:30:00,116.7300,116.7300,116.4300,116.6200,1733401
2025-05-09 15:25:00,116.7250,116.8000,116.6800,116.7252,849175
2025-05-09 15:20:00,116.6850,116.7950,116.5100,116.7250,1214355
2025-05-09 15:15:00,116.6250,116.6900,116.5700,116.6852,658005
2025-05-09 15:10:00,116.6849,116.7400,116.5100,116.6213,808431
2025-05-09 15:05:00,116.6001,116.7900,116.4700,116.6800,1191717
2025-05-09 15:00:00,116.6100,116.6700,116.5550,116.6050,758176
2025-05-09 14:55:00,116.6000,116.6700,116.5446,116.6124,557220
2025-05-09 14:50:00,116.6250,116.7099,116.5500,116.6000,607915
2025-05-09 14:45:00,116.6100,116.6500,116.5400,116.6250,456078
2025-05-09 14:40:00,116.6350,116.6700,116.5700,116.6100,491802
2025-05-09 14:35:00,116.6960,116.7200,116.5000,116.6350,676995
2025-05-09 14:30:00,116.5802,116.7300,116.5500,116.7000,680411
2025-05-09 14:25:00,116.6600,116.7000,116.5600,116.5800,552046
2025-05-09 14:20:00,116.5900,116.7151,116.5500,116.6650,541853
2025-05-09 14:15:00,116.7450,116.8399,116.5100,116.5900,912658
2025-05-09 14:10:00,116.7350,116.8300,116.7000,116.7450,566033
2025-05-09 14:05:00,116.6882,116.9200,116.6600,116.7388,1084455
2025-05-09 14:00:00,116.7600,116.8000,116.6600,116.6800,772819
2025-05-09 13:55:00,116.5050,116.8100,116.4801,116.7700,1136838
2025-05-09 13:50:00,116.5400,116.5752,116.3301,116.5100,865307
2025-05-09 13:45:00,116.5201,116.5800,116.4700,116.5401,620022
2025-05-09 13:40:00,116.4900,116.5800,116.4200,116.5275,697018
2025-05-09 13:35:00,116.3600,116.5200,116.3350,116.4800,629496
2025-05-09 13:30:00,116.4300,116.4500,116.2300,116.3600,880149
2025-05-09 13:25:00,116.5700,116.6500,116.4000,116.4300,828459
2025-05-09 13:20:00,116.4150,116.6700,116.1100,116.5700,1450400
2025-05-09 13:15:00,116.3000,116.4800,116.2700,116.4200,597953
2025-05-09 13:10:00,116.4600,116.5800,116.2800,116.3001,1041717
2025-05-09 13:05:00,116.3400,116.4650,116.2100,116.4650,767487
2025-05-09 13:00:00,116.3500,116.4000,116.2900,116.3327,559568
2025-05-09 12:55:00,116.4400,116.4800,116.2900,116.3450,607572
2025-05-09 12:50:00,116.2400,116.4500,116.1900,116.4317,756247
2025-05-09 12:45:00,116.4850,116.4932,116.1600,116.2450,869083
2025-05-09 12:40:00,116.5400,116.6100,116.4500,116.4850,524188
2025-05-09 12:35:00,116.4400,116.6600,116.4200,116.5400,896416
2025-05-09 12:30:00,116.2802,116.4708,116.2200,116.4300,705628
2025-05-09 12:25:00,116.3900,116.4200,116.2000,116.2850,650702
2025-05-09 12:20:00,116.3100,116.4800,116.2700,116.3900,831646
2025-05-09 12:15:00,116.2700,116.4000,116.0700,116.3037,1154182
2025-05-09 12:10:00,116.2500,116.2800,115.9800,116.2600,1319369
2025-05-09 12:05:00,116.2550,116.3830,116.1500,116.2404,1170735
2025-05-09 12:00:00,116.7200,116.7599,116.2500,116.2550,983112
2025-05-09 11:55:00,116.6300,116.7300,116.5800,116.7200,678823
2025-05-09 11:50:00,116.4750,116.7700,116.4500,116.6350,1390170
2025-05-09 11:45:00,116.3550,116.6000,116.3500,116.4753,995205
2025-05-09 11:40:00,116.5250,116.5251,116.3000,116.3600,1009508
