timestamp,open,high,low,close,volume
2025-05-09 19:55:00,152.6900,152.7100,152.6400,152.6600,7649
2025-05-09 19:50:00,152.7196,152.7400,152.6900,152.6999,2591
2025-05-09 19:45:00,152.7200,152.7400,152.7077,152.7200,2992
2025-05-09 19:40:00,152.7100,152.7200,152.6900,152.7200,1468
2025-05-09 19:35:00,152.7100,152.7200,152.6900,152.7200,5760
2025-05-09 19:30:00,152.7493,152.7500,152.6900,152.7000,5229
2025-05-09 19:25:00,152.7000,152.7500,152.7000,152.7391,1303
2025-05-09 19:20:00,152.7100,152.7500,152.6700,152.7200,2371
2025-05-09 19:15:00,152.7500,152.7500,152.7000,152.7100,1654
2025-05-09 19:10:00,152.7300,152.7500,152.7000,152.7400,5390
2025-05-09 19:05:00,152.7491,152.7500,152.7000,152.7200,3927
2025-05-09 19:00:00,152.7600,152.7900,152.7400,152.7500,1270
2025-05-09 18:55:00,152.8000,152.8000,152.7500,152.7600,956
2025-05-09 18:50:00,152.7800,152.8000,152.7500,152.7900,921
2025-05-09 18:45:00,152.7800,152.7800,152.7500,152.7798,1963
2025-05-09 18:40:00,152.7600,152.7800,152.7000,152.7800,1950
2025-05-09 18:35:00,152.7500,152.7900,152.7500,152.7500,2902
2025-05-09 18:30:00,152.7300,152.7700,152.7200,152.7500,1235
2025-05-09 18:25:00,152.7200,152.7500,152.7000,152.7200,1748
2025-05-09 18:20:00,152.7100,152.7300,152.6600,152.7200,1948
2025-05-09 18:15:00,152.7500,152.7700,152.6600,152.7200,862
2025-05-09 18:10:00,152.7700,152.7700,152.7000,152.7500,4772
2025-05-09 18:05:00,152.7600,152.8000,152.7400,152.7700,1700
2025-05-09 18:00:00,152.7600,152.7600,152.7400,152.7600,1180
2025-05-09 17:55:00,152.7500,152.7600,152.7400,152.7600,2754
2025-05-09 17:50:00,152.7500,152.7500,152.7400,152.7500,2100
2025-05-09 17:45:00,152.7300,152.7500,152.6800,152.7500,2650
2025-05-09 17:40:00,152.6900,152.7400,152.6800,152.7300,3286
2025-05-09 17:35:00,152.6900,152.7300,152.6600,152.7100,3020
2025-05-09 17:30:00,152.6600,152.7300,152.6500,152.6900,3885
2025-05-09 17:25:00,152.6600,152.6700,152.6500,152.6695,3264
2025-05-09 17:20:00,152.6700,152.7500,152.6400,152.6700,23546
2025-05-09 17:15:00,152.7300,152.7300,152.6450,152.6700,7094
2025-05-09 17:10:00,152.7300,152.7300,152.7000,152.7000,4338
2025-05-09 17:05:00,152.7500,157.3636,152.6500,152.7300,5607
2025-05-09 17:00:00,152.7497,152.7600,152.6046,152.7500,4349
2025-05-09 16:55:00,152.6300,156.2493,143.5097,152.7496,16293
2025-05-09 16:50:00,152.7397,156.2493,144.4720,152.7200,22443
2025-05-09 16:45:00,152.7500,161.2670,152.7000,161.2670,4200
2025-05-09 16:40:00,152.7300,152.7500,147.6700,152.7500,5094
2025-05-09 16:35:00,152.7500,152.7500,152.6300,152.7500,2303
2025-05-09 16:30:00,152.7600,152.7600,152.6300,152.6300,5906
2025-05-09 16:25:00,152.7800,152.8100,152.7100,152.8000,55453
