timestamp,open,high,low,close,volume
2025-05-09 19:55:00,198.5600,198.5800,198.5100,198.5800,2904
2025-05-09 19:50:00,198.5300,198.5900,198.5100,198.5600,3588
2025-05-09 19:45:00,198.5300,198.5500,198.5300,198.5301,1417
2025-05-09 19:40:00,198.5600,198.5800,198.5495,198.5495,3340
2025-05-09 19:35:00,198.5500,198.5800,198.5300,198.5500,973
2025-05-09 19:30:00,198.5400,198.5745,198.5300,198.5500,6588
2025-05-09 19:25:00,198.5591,198.5800,198.5300,198.5397,4760
2025-05-09 19:20:00,198.6000,198.6000,198.5300,198.5500,1087
2025-05-09 19:15:00,198.5900,198.6000,198.5100,198.5993,1187
2025-05-09 19:10:00,198.5500,198.6000,198.5500,198.5900,1539
2025-05-09 19:05:00,198.5500,198.5600,198.5000,198.5500,503
2025-05-09 19:00:00,198.5484,198.5600,198.5000,198.5000,679
2025-05-09 18:55:00,198.5700,198.5700,198.5000,198.5500,1255
2025-05-09 18:50:00,198.5500,198.5700,198.5400,198.5700,583
2025-05-09 18:45:00,198.5500,198.5700,198.5400,198.5700,863
2025-05-09 18:40:00,198.5700,198.5700,198.5115,198.5311,584
2025-05-09 18:35:00,198.5500,198.5700,198.5300,198.5700,743
2025-05-09 18:30:00,198.5491,198.5500,198.5062,198.5500,1098
2025-05-09 18:25:00,198.5493,198.5500,198.5000,198.5400,1358
2025-05-09 18:20:00,198.5487,198.5500,198.5000,198.5000,1325
2025-05-09 18:15:00,198.5500,198.5700,198.5000,198.5500,252
2025-05-09 18:10:00,198.5600,198.5683,198.5000,198.5600,1960
2025-05-09 18:05:00,198.5019,198.5700,198.5000,198.5600,2100
2025-05-09 18:00:00,198.5000,198.6000,198.5000,198.5790,1476
2025-05-09 17:55:00,198.5800,198.6000,198.5001,198.5001,1735
2025-05-09 17:50:00,198.5900,198.6000,198.5500,198.6000,1382
2025-05-09 17:45:00,198.6000,198.6000,198.5500,198.5900,2055
2025-05-09 17:40:00,198.6000,198.6000,198.5000,198.5500,1868
